CUSIP NO,ASTRK,ISSUER NAME,ISSUER DESCRIPTION,STATUS
44045A 10 2,*,HORIZON TECHNOLOGY FIN CORP,COM,
44045A 90 2,,HORIZON TECHNOLOGY FIN CORP,CALL,
44045A 95 2,,HORIZON TECHNOLOGY FIN CORP,PUT,
44107P 10 4,*,HOST HOTELS & RESORTS INC,COM,
44107P 90 4,,HOST HOTELS & RESORTS INC,CALL,
44107P 95 4,,HOST HOTELS & RESORTS INC,PUT,
44109J 10 6,*,HOSTESS BRANDS INC,CL A,DELETED
44109J 90 6,,HOSTESS BRANDS INC,CALL,DELETED
44109J 95 6,,HOSTESS BRANDS INC,PUT,DELETED
44148G 20 4,,HOTH THERAPEUTICS INC,COM NEW,
441593 10 0,*,HOULIHAN LOKEY INC,CL A,
441593 90 0,,HOULIHAN LOKEY INC,CALL,
441593 95 0,,HOULIHAN LOKEY INC,PUT,
44170P 10 6,,HOUR LOOP INC,COM,
44183U 20 9,*,HOUSTON AMERN ENERGY CORP,COM,
44183U 90 9,,HOUSTON AMERN ENERGY CORP,CALL,
44183U 95 9,,HOUSTON AMERN ENERGY CORP,PUT,
442487 40 1,,HOVNANIAN ENTERPRISES INC,CL A NEW,
44267T 10 2,*,HOWARD HUGHES HOLDINGS INC,COM,
44267T 90 2,,HOWARD HUGHES HOLDINGS INC,CALL,
44267T 95 2,,HOWARD HUGHES HOLDINGS INC,PUT,
443201 10 8,*,HOWMET AEROSPACE INC,COM,
443201 90 8,,HOWMET AEROSPACE INC,CALL,
443201 95 8,,HOWMET AEROSPACE INC,PUT,
443320 10 6,*,HUB GROUP INC,CL A,
443320 90 6,,HUB GROUP INC,CALL,
443320 95 6,,HUB GROUP INC,PUT,
44332N 10 6,*,H WORLD GROUP LTD,SPONSORED ADS,
44332N 90 6,,H WORLD GROUP LTD,CALL,
44332N 95 6,,H WORLD GROUP LTD,PUT,
44332N AB 2,,H WORLD GROUP LTD,NOTE  3.000% 5/0,
443510 60 7,*,HUBBELL INC,COM,
443510 90 7,,HUBBELL INC,CALL,
443510 95 7,,HUBBELL INC,PUT,
443573 10 0,*,HUBSPOT INC,COM,
443573 90 0,,HUBSPOT INC,CALL,
443573 95 0,,HUBSPOT INC,PUT,
443573 AD 2,,HUBSPOT INC,NOTE  0.375% 6/0,
443628 10 2,*,HUDBAY MINERALS INC,COM,
443628 90 2,,HUDBAY MINERALS INC,CALL,
443628 95 2,,HUDBAY MINERALS INC,PUT,
44364H 10 0,,HUDSON ACQUISITION I CORP,COMMON STOCK,
44364H 11 8,,HUDSON ACQUISITION I CORP,RIGHT 99/99/9999,
44364H 20 9,,HUDSON ACQUISITION I CORP,UNIT 05/10/2027,
443787 20 5,,HUDSON GLOBAL INC,COM NEW,
444097 10 9,*,HUDSON PAC PPTYS INC,COM,
444097 90 9,,HUDSON PAC PPTYS INC,CALL,
444097 95 9,,HUDSON PAC PPTYS INC,PUT,
444144 10 9,*,HUDSON TECHNOLOGIES INC,COM,
444144 90 9,,HUDSON TECHNOLOGIES INC,CALL,
444144 95 9,,HUDSON TECHNOLOGIES INC,PUT,
44473E 10 5,,HUIZE HLDG LTD,SPONSORED ADS,
444859 10 2,*,HUMANA INC,COM,
444859 90 2,,HUMANA INC,CALL,
444859 95 2,,HUMANA INC,PUT,
444869 10 1,,HUMANKIND BENEFIT CORPORATIO,HUMANKIND US STK,
44486Q 10 3,*,HUMACYTE INC,COM,
44486Q 11 1,,HUMACYTE INC,*W EXP 08/27/202,
44486Q 90 3,,HUMACYTE INC,CALL,
44486Q 95 3,,HUMACYTE INC,PUT,
445658 10 7,*,HUNT J B TRANS SVCS INC,COM,
445658 90 7,,HUNT J B TRANS SVCS INC,CALL,
445658 95 7,,HUNT J B TRANS SVCS INC,PUT,
446150 10 4,*,HUNTINGTON BANCSHARES INC,COM,
446150 90 4,,HUNTINGTON BANCSHARES INC,CALL,
446150 95 4,,HUNTINGTON BANCSHARES INC,PUT,
446413 10 6,*,HUNTINGTON INGALLS INDS INC,COM,
446413 90 6,,HUNTINGTON INGALLS INDS INC,CALL,
446413 95 6,,HUNTINGTON INGALLS INDS INC,PUT,
447011 10 7,*,HUNTSMAN CORP,COM,
447011 90 7,,HUNTSMAN CORP,CALL,
447011 95 7,,HUNTSMAN CORP,PUT,
447324 10 4,,HURCO CO,COM,
447462 10 2,*,HURON CONSULTING GROUP INC,COM,
447462 90 2,,HURON CONSULTING GROUP INC,CALL,
447462 95 2,,HURON CONSULTING GROUP INC,PUT,
44812J 10 4,*,HUT 8 CORP,COM,ADDED
44812J 90 4,,HUT 8 CORP,CALL,ADDED
44812J 95 4,,HUT 8 CORP,PUT,ADDED
44812T 10 2,*,HUT 8 MNG CORP,COM,DELETED
44812T 90 2,,HUT 8 MNG CORP,CALL,DELETED
44812T 95 2,,HUT 8 MNG CORP,PUT,DELETED
44842L 10 3,*,HUTCHMED CHINA LTD,SPONSORED ADS,
44842L 90 3,,HUTCHMED CHINA LTD,CALL,
44842L 95 3,,HUTCHMED CHINA LTD,PUT,
44852D 10 8,*,HUYA INC,ADS REP SHS A,
44852D 90 8,,HUYA INC,CALL,
44852D 95 8,,HUYA INC,PUT,
448579 10 2,*,HYATT HOTELS CORP,COM CL A,
448579 90 2,,HYATT HOTELS CORP,CALL,
448579 95 2,,HYATT HOTELS CORP,PUT,
44862P 10 9,*,HYCROFT MINING HOLDING CORP,COM CL A,DELETED
44862P 11 7,,HYCROFT MINING HOLDING CORP,*W EXP 05/29/202,
44862P 13 3,,HYCROFT MINING HOLDING CORP,*W EXP 10/06/202,
44862P 20 8,*,HYCROFT MINING HOLDING CORP,CL A NEW,ADDED
44862P 90 8,,HYCROFT MINING HOLDING CORP,CALL,ADDED
44862P 90 9,,HYCROFT MINING HOLDING CORP,CALL,DELETED
44862P 95 8,,HYCROFT MINING HOLDING CORP,PUT,ADDED
44862P 95 9,,HYCROFT MINING HOLDING CORP,PUT,DELETED
44888K 20 9,*,HYDROFARM HLDGS GROUP INC,COM,
44888K 90 9,,HYDROFARM HLDGS GROUP INC,CALL,
44888K 95 9,,HYDROFARM HLDGS GROUP INC,PUT,
44891N 20 8,*,IAC INC,COM NEW,
44891N 90 8,,IAC INC,CALL,
44891N 95 8,,IAC INC,PUT,
448947 50 7,*,IDT CORP,CL B NEW,
448947 90 7,,IDT CORP,CALL,
448947 95 7,,IDT CORP,PUT,
449109 10 7,*,HYLIION HOLDINGS CORP,COMMON STOCK,
449109 90 7,,HYLIION HOLDINGS CORP,CALL,
449109 95 7,,HYLIION HOLDINGS CORP,PUT,
44916E 10 0,,IPERIONX LTD,SPONSORED ADS,
44916K 10 6,*,HYPERFINE INC,COM CL A,
44916K 90 6,,HYPERFINE INC,CALL,
44916K 95 6,,HYPERFINE INC,PUT,
449172 10 5,*,HYSTER YALE MATLS HANDLING I,CL A,
449172 90 5,,HYSTER YALE MATLS HANDLING I,CALL,
449172 95 5,,HYSTER YALE MATLS HANDLING I,PUT,
44925C 10 3,*,ICF INTL INC,COM,
44925C 90 3,,ICF INTL INC,CALL,
44925C 95 3,,ICF INTL INC,PUT,
44930G 10 7,*,ICU MED INC,COM,
44930G 90 7,,ICU MED INC,CALL,
44930G 95 7,,ICU MED INC,PUT,
44931Q 10 4,,ICC HLDGS INC,COM,
44933T AB 2,,I3 VERTICALS LLC,NOTE  1.000% 2/1,
44934S 20 6,*,ICAD INC,COM NEW,
44934S 90 6,,ICAD INC,CALL,
44934S 95 6,,ICAD INC,PUT,
44951J 10 5,,IF BANCORP INC,COM,
44951W 10 6,*,IES HLDGS INC,COM,
44951W 90 6,,IES HLDGS INC,CALL,
44951W 95 6,,IES HLDGS INC,PUT,
44951X 10 4,,HYWIN HLDG LTD,ADS,
44951Y 10 2,*,HYZON MOTORS INC,COM CL A,
44951Y 11 0,,HYZON MOTORS INC,*W EXP 10/02/202,
44951Y 90 2,,HYZON MOTORS INC,CALL,
44951Y 95 2,,HYZON MOTORS INC,PUT,
44952J 10 4,*,CRESCENT ENERGY COMPANY,CL A COM,
44952J 90 4,,CRESCENT ENERGY COMPANY,CALL,
44952J 95 4,,CRESCENT ENERGY COMPANY,PUT,
44955L 10 6,,I-80 GOLD CORP,COM,
449585 10 8,*,IGM BIOSCIENCES INC,COM,
449585 90 8,,IGM BIOSCIENCES INC,CALL,
449585 95 8,,IGM BIOSCIENCES INC,PUT,
44967K 11 2,,IMAC HLDGS INC,*W EXP 02/12/202,
44967K 30 2,,IMAC HLDGS INC,COM NEW,
44969Q 30 7,,IM CANNABIS CORP,COM,
44975P 10 3,*,I MAB,SPONSORED ADS,
44975P 90 3,,I MAB,CALL,
44975P 95 3,,I MAB,PUT,
449778 10 9,,IO BIOTECH INC,COM,
44980X 10 9,*,IPG PHOTONICS CORP,COM,
44980X 90 9,,IPG PHOTONICS CORP,CALL,
44980X 95 9,,IPG PHOTONICS CORP,PUT,
44984F 40 1,*,INVO BIOSCIENCE INC,COM NEW,
44984F 90 1,,INVO BIOSCIENCE INC,CALL,
44984F 95 1,,INVO BIOSCIENCE INC,PUT,
450047 20 4,*,IRSA INVERSIONES Y REP S A,GLOBL DEP RCPT,DELETED
450047 30 3,*,IRSA INVERSIONES Y REP S A,SPON GDS ECH  10,ADDED
450047 90 3,,IRSA INVERSIONES Y REP S A,CALL,ADDED
450047 90 4,,IRSA INVERSIONES Y REP S A,CALL,DELETED
450047 95 3,,IRSA INVERSIONES Y REP S A,PUT,ADDED
450047 95 4,,IRSA INVERSIONES Y REP S A,PUT,DELETED
450056 10 6,*,IRHYTHM TECHNOLOGIES INC,COM,
450056 90 6,,IRHYTHM TECHNOLOGIES INC,CALL,
450056 95 6,,IRHYTHM TECHNOLOGIES INC,PUT,
45032V 10 8,,ISPECIMEN INC,COM,
45033E 10 5,,BANCO ITAU CHILE,SPONSORED ADR,DELETED
45073V 10 8,*,ITT INC,COM,
45073V 90 8,,ITT INC,CALL,
45073V 95 8,,ITT INC,PUT,
450913 10 8,*,IAMGOLD CORP,COM,
450913 90 8,,IAMGOLD CORP,CALL,
450913 95 8,,IAMGOLD CORP,PUT,
450958 10 3,,ICORECONNECT INC,COM,
451033 60 9,*,IBIO INC,COM,DELETED
451033 70 8,*,IBIO INC,CON NEW,ADDED
451033 90 8,,IBIO INC,CALL,ADDED
451033 90 9,,IBIO INC,CALL,DELETED
451033 95 8,,IBIO INC,PUT,ADDED
451033 95 9,,IBIO INC,PUT,DELETED
45104G 10 4,*,ICICI BANK LIMITED,ADR,
45104G 90 4,,ICICI BANK LIMITED,CALL,
45104G 95 4,,ICICI BANK LIMITED,PUT,
451100 10 1,*,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,
451100 90 1,,ICAHN ENTERPRISES LP,CALL,
451100 95 1,,ICAHN ENTERPRISES LP,PUT,
451107 10 6,*,IDACORP INC,COM,
451107 90 6,,IDACORP INC,CALL,
451107 95 6,,IDACORP INC,PUT,
45113Y 20 3,*,ICLICK INTERACTIVE ASIA GROU,SPON ADS NEW,
45113Y 90 3,,ICLICK INTERACTIVE ASIA GROU,CALL,
45113Y 95 3,,ICLICK INTERACTIVE ASIA GROU,PUT,
45114M 10 9,*,ICOSAVAX INC,COM,
45114M 90 9,,ICOSAVAX INC,CALL,
45114M 95 9,,ICOSAVAX INC,PUT,
451622 20 3,,IDEAL PWR INC,COM NEW,
45166A 10 2,*,IDEAYA BIOSCIENCES INC,COM,
45166A 90 2,,IDEAYA BIOSCIENCES INC,CALL,
45166A 95 2,,IDEAYA BIOSCIENCES INC,PUT,
45166V 20 5,*,IDEANOMICS INC,COM NEW,
45166V 90 5,,IDEANOMICS INC,CALL,
45166V 95 5,,IDEANOMICS INC,PUT,
45167R 10 4,*,IDEX CORP,COM,
45167R 90 4,,IDEX CORP,CALL,
45167R 95 4,,IDEX CORP,PUT,
45168D 10 4,*,IDEXX LABS INC,COM,
45168D 90 4,,IDEXX LABS INC,CALL,
45168D 95 4,,IDEXX LABS INC,PUT,
45170X 20 5,*,IDENTIV INC,COM NEW,
45170X 90 5,,IDENTIV INC,CALL,
45170X 95 5,,IDENTIV INC,PUT,
45174J 50 9,*,IHEARTMEDIA INC,COM CL A,
45174J 90 9,,IHEARTMEDIA INC,CALL,
45174J 95 9,,IHEARTMEDIA INC,PUT,
45175B 10 9,,IHUMAN INC,ADS COMMON,
45175G 10 8,,IKENA ONCOLOGY INC,COM,
452308 10 9,*,ILLINOIS TOOL WKS INC,COM,
452308 90 9,,ILLINOIS TOOL WKS INC,CALL,
452308 95 9,,ILLINOIS TOOL WKS INC,PUT,
452327 10 9,*,ILLUMINA INC,COM,
452327 90 9,,ILLUMINA INC,CALL,
452327 95 9,,ILLUMINA INC,PUT,
45245E 10 9,*,IMAX CORP,COM,
45245E 90 9,,IMAX CORP,CALL,
45245E 95 9,,IMAX CORP,PUT,
45245E AJ 8,,IMAX CORP,NOTE  0.500% 4/0,
452521 10 7,*,IMMERSION CORP,COM,
452521 90 7,,IMMERSION CORP,CALL,
452521 95 7,,IMMERSION CORP,PUT,
452525 30 6,,IMMUCELL CORP,COM PAR,
45253H 10 1,*,IMMUNOGEN INC,COM,
45253H 90 1,,IMMUNOGEN INC,CALL,
45253H 95 1,,IMMUNOGEN INC,PUT,
45254E 10 7,,IMMUNEERING CORP,CLASS A COM,
45254U 10 1,,IMMURON LTD,SPONSORED ADR,
45256X 10 3,*,IMMUNITYBIO INC,COM,
45256X 90 3,,IMMUNITYBIO INC,CALL,
45256X 95 3,,IMMUNITYBIO INC,PUT,
45257F 20 0,*,IMMUNOPRECISE ANTIBODIES LTD,COM NEW,
45257F 90 0,,IMMUNOPRECISE ANTIBODIES LTD,CALL,
45257F 95 0,,IMMUNOPRECISE ANTIBODIES LTD,PUT,
45257L 10 8,*,IMMUTEP LTD,SPONSORED ADS,
45257L 90 8,,IMMUTEP LTD,CALL,
45257L 95 8,,IMMUTEP LTD,PUT,
45257U 10 8,*,IMMUNOME INC,COM,
45257U 90 8,,IMMUNOME INC,CALL,
45257U 95 8,,IMMUNOME INC,PUT,
45258D 10 5,*,IMMUNOCORE HLDGS PLC,ADS,
45258D 90 5,,IMMUNOCORE HLDGS PLC,CALL,
45258D 95 5,,IMMUNOCORE HLDGS PLC,PUT,
45258H 10 6,,IMMIX BIOPHARMA INC,COM,
45258J 10 2,*,IMMUNOVANT INC,COM,
45258J 90 2,,IMMUNOVANT INC,CALL,
45258J 95 2,,IMMUNOVANT INC,PUT,
45258K 10 9,,IMPEL PHARMACEUTICALS INC,COM,DELETED
45259A 10 0,,IMPACT SHS TR I,YWCA WOMENS ETF,
45259A 20 9,,IMPACT SHS TR I,NAACP MINO ETF,
45259R 10 3,,IMPACT SHS TR I,AFFORDABLE HOUS,
4525EP 10 1,*,IMMUNIC INC,COM,
4525EP 90 1,,IMMUNIC INC,CALL,
4525EP 95 1,,IMMUNIC INC,PUT,
452926 10 8,,INCOME OPPORTUNITY RLTY INVS,COM,
453038 40 8,*,IMPERIAL OIL LTD,COM NEW,
453038 90 8,,IMPERIAL OIL LTD,CALL,
453038 95 8,,IMPERIAL OIL LTD,PUT,
453204 10 9,*,IMPINJ INC,COM,
453204 90 9,,IMPINJ INC,CALL,
453204 95 9,,IMPINJ INC,PUT,
453204 AD 1,,IMPINJ INC,NOTE  1.125% 5/1,
45332Y 10 9,*,INARI MED INC,COM,
45332Y 90 9,,INARI MED INC,CALL,
45332Y 95 9,,INARI MED INC,PUT,
45333D 10 4,,INCEPTION GROWTH ACQUSTN LTD,COMMON STOCK,
45333D 11 2,,INCEPTION GROWTH ACQUSTN LTD,*W EXP 10/15/202,
45333D 12 0,,INCEPTION GROWTH ACQUSTN LTD,RIGHT 12/08/2026,
45333D 20 3,,INCEPTION GROWTH ACQUSTN LTD,UNIT 99/99/9999,
45333F 10 9,,INCANNEX HEALTHCARE INC,COM,ADDED
45333L 10 6,,INCANNEX HEALTHCARE LTD,SPONSORED ADS,DELETED
45337C 10 2,*,INCYTE CORP,COM,
45337C 90 2,,INCYTE CORP,CALL,
45337C 95 2,,INCYTE CORP,PUT,
45339J 10 5,,INDAPTUS THERAPEUTICS INC,COM,
453415 60 6,*,INDEPENDENCE CONTRACT DRILLI,COM,
453415 90 6,,INDEPENDENCE CONTRACT DRILLI,CALL,
453415 95 6,,INDEPENDENCE CONTRACT DRILLI,PUT,
45378A 10 6,*,INDEPENDENCE RLTY TR INC,COM,
45378A 90 6,,INDEPENDENCE RLTY TR INC,CALL,
45378A 95 6,,INDEPENDENCE RLTY TR INC,PUT,
453836 10 8,*,INDEPENDENT BK CORP MASS,COM,
453836 90 8,,INDEPENDENT BK CORP MASS,CALL,
453836 95 8,,INDEPENDENT BK CORP MASS,PUT,
453838 60 9,*,INDEPENDENT BK CORP MICH,COM NEW,
453838 90 9,,INDEPENDENT BK CORP MICH,CALL,
453838 95 9,,INDEPENDENT BK CORP MICH,PUT,
45384B 10 6,*,INDEPENDENT BANK GROUP INC,COM,
45384B 90 6,,INDEPENDENT BANK GROUP INC,CALL,
45384B 95 6,,INDEPENDENT BANK GROUP INC,PUT,
45407J 40 9,,ONEFUND TRUST,CYBER HORNET S&P,ADDED
454089 10 3,,INDIA FD INC,COM,
45408X 30 8,*,IGC PHARMA INC,COM NEW,
45408X 90 8,,IGC PHARMA INC,CALL,
45408X 95 8,,IGC PHARMA INC,PUT,
45409B 10 7,*,INDEXIQ ETF TR,HEDGE MLTI ETF,
45409B 24 8,,INDEXIQ ETF TR,CANDRIAM US MID,
45409B 25 5,,INDEXIQ ETF TR,IQ GLOBAL EQUITY,
45409B 26 3,*,INDEXIQ ETF TR,IQ US LARGE CAP,
45409B 27 1,,INDEXIQ ETF TR,IQ US MID CAP R&,DELETED
45409B 28 9,,INDEXIQ ETF TR,IQ CLEAN OCEANS,
45409B 29 7,,INDEXIQ ETF TR,IQ CLEANER TRANS,
45409B 31 3,,INDEXIQ ETF TR,IQ ENGENDER EQUA,
45409B 32 1,,INDEXIQ ETF TR,HEALTHY HEARTS,
45409B 36 2,,INDEXIQ ETF TR,IQ 500 INT ETF,
45409B 38 8,,INDEXIQ ETF TR,IQ U.S. LRGE CAP,DELETED
45409B 39 6,,INDEXIQ ETF TR,IQ U.S. SMALL CA,
45409B 45 3,,INDEXIQ ETF TR,CANDRIAM INTERNA,
45409B 46 1,,INDEXIQ ETF TR,CANDRIAM US LARG,
45409B 56 0,,INDEXIQ ETF TR,FTSE INTERNL EQT,
45409B 60 2,,INDEXIQ ETF TR,IQ REAL RTN ETF,DELETED
45409B 62 8,,INDEXIQ ETF TR,IQ CBRE NEXGEN,
45409B 80 0,*,INDEXIQ ETF TR,IQ MRGR ARB ETF,
45409B 88 3,,INDEXIQ ETF TR,IQ GLB RES ETF,DELETED
45409B 90 0,,INDEXIQ ETF TR,CALL,
45409B 90 3,,INDEXIQ ETF TR,CALL,
45409B 90 7,,INDEXIQ ETF TR,CALL,
45409B 95 0,,INDEXIQ ETF TR,PUT,
45409B 95 3,,INDEXIQ ETF TR,PUT,
45409B 95 7,,INDEXIQ ETF TR,PUT,
45409F 71 0,,INDEXIQ ACTIVE ETF TR,CBRE REAL ASSETS,
45409F 73 6,,INDEXIQ ACTIVE ETF TR,MACKAY ESG HIGH,
45409F 74 4,,INDEXIQ ACTIVE ETF TR,IQ MACKAY MULTI,DELETED
45409F 75 1,,INDEXIQ ACTIVE ETF TR,IQ WINSLOW FOCUS,
45409F 76 9,,INDEXIQ ACTIVE ETF TR,IQ WINSLOW LR CP,
45409F 77 7,,INDEXIQ ACTIVE ETF TR,IQ MACKAY CA MUN,
45409F 78 5,,INDEXIQ ACTIVE ETF TR,IQ MACKAY ESG CR,
45409F 81 9,,INDEXIQ ACTIVE ETF TR,IQ ULTR SHT DU,
45409F 82 7,,INDEXIQ ACTIVE ETF TR,IQ MACKAY INTRME,
45409F 84 3,,INDEXIQ ACTIVE ETF TR,IQ MACKAY INSRED,
45569U 10 1,*,INDIE SEMICONDUCTOR INC,CLASS A COM,
45569U 11 9,,INDIE SEMICONDUCTOR INC,*W EXP 06/10/202,DELETED
45569U 90 1,,INDIE SEMICONDUCTOR INC,CALL,
45569U 95 1,,INDIE SEMICONDUCTOR INC,PUT,
456237 10 6,*,INDUSTRIAL LOGISTICS PPTYS T,COM SHS BEN INT,
456237 90 6,,INDUSTRIAL LOGISTICS PPTYS T,CALL,
456237 95 6,,INDUSTRIAL LOGISTICS PPTYS T,PUT,
45635R 10 8,,INDUSTRIAL TECH ACQSTNS II I,CLASS A COM,DELETED
45635R 11 6,,INDUSTRIAL TECH ACQSTNS II I,*W EXP 03/31/202,DELETED
45635R 20 7,,INDUSTRIAL TECH ACQSTNS II I,UNIT 03/31/2028,DELETED
45667G 10 3,*,INFINERA CORP,COM,
45667G 90 3,,INFINERA CORP,CALL,
45667G 95 3,,INFINERA CORP,PUT,
45667G AC 7,,INFINERA CORP,NOTE  2.125% 9/0,
45667G AE 3,,INFINERA CORP,NOTE  2.500% 3/0,
45667G AG 8,,INFINERA CORP,NOTE  3.750% 8/0,
456696 10 3,,WAVEDANCER INC,COM,DELETED
456696 20 2,,WAVEDANCER INC,COM NEW,ADDED
45674E 10 9,,IN8BIO INC,COM,
45674M 10 1,*,INFORMATICA INC,COM CL A,
45674M 90 1,,INFORMATICA INC,CALL,
45674M 95 1,,INFORMATICA INC,PUT,
45675Y 10 4,*,INFORMATION SVCS GROUP INC,COM,
45675Y 90 4,,INFORMATION SVCS GROUP INC,CALL,
45675Y 95 4,,INFORMATION SVCS GROUP INC,PUT,
456788 10 8,*,INFOSYS LTD,SPONSORED ADR,
456788 90 8,,INFOSYS LTD,CALL,
456788 95 8,,INFOSYS LTD,PUT,
456837 10 3,*,ING GROEP N.V.,SPONSORED ADR,
456837 90 3,,ING GROEP N.V.,CALL,
456837 95 3,,ING GROEP N.V.,PUT,
45685K 10 2,*,INFUSYSTEM HLDGS INC,COM,
45685K 90 2,,INFUSYSTEM HLDGS INC,CALL,
45685K 95 2,,INFUSYSTEM HLDGS INC,PUT,
45687V 10 6,*,INGERSOLL RAND INC,COM,
45687V 90 6,,INGERSOLL RAND INC,CALL,
45687V 95 6,,INGERSOLL RAND INC,PUT,
45688C 10 7,*,INGEVITY CORP,COM,
45688C 90 7,,INGEVITY CORP,CALL,
45688C 95 7,,INGEVITY CORP,PUT,
456948 10 8,,INFRARED CAMERAS HLDGS INC,COM,ADDED
456948 11 6,,INFRARED CAMERAS HLDGS INC,*W EXP 12/19/202,ADDED
457030 10 4,*,INGLES MKTS INC,CL A,
457030 90 4,,INGLES MKTS INC,CALL,
457030 95 4,,INGLES MKTS INC,PUT,
457187 10 2,*,INGREDION INC,COM,
457187 90 2,,INGREDION INC,CALL,
457187 95 2,,INGREDION INC,PUT,
45719W 20 5,,INHIBIKASE THERAPEUTICS INC,COM NEW,
45720L 10 7,*,INHIBRX INC,COM,
45720L 90 7,,INHIBRX INC,CALL,
45720L 95 7,,INHIBRX INC,PUT,
457637 60 1,,INMED PHARMACEUTICALS INC,COM NEW,
457642 20 5,*,INNODATA INC,COM NEW,
457642 90 5,,INNODATA INC,CALL,
457642 95 5,,INNODATA INC,PUT,
45765U 10 3,*,INSIGHT ENTERPRISES INC,COM,
45765U 90 3,,INSIGHT ENTERPRISES INC,CALL,
45765U 95 3,,INSIGHT ENTERPRISES INC,PUT,
45765U AB 9,,INSIGHT ENTERPRISES INC,NOTE  0.750% 2/1,
45765Y 20 4,,LENDWAY INC,COM NEW,
457669 30 7,*,INSMED INC,COM PAR $.01,
457669 90 7,,INSMED INC,CALL,
457669 95 7,,INSMED INC,PUT,
457669 AA 7,,INSMED INC,NOTE  1.750% 1/1,
457669 AB 5,,INSMED INC,NOTE  0.750% 6/0,
457679 10 8,,INNOVID CORP,COMMON STOCK,
457679 11 6,,INNOVID CORP,*W EXP 11/30/202,
45768S 10 5,*,INNOSPEC INC,COM,
45768S 90 5,,INNOSPEC INC,CALL,
45768S 95 5,,INNOSPEC INC,PUT,
45769N 10 5,*,INNOVATIVE SOLUTIONS & SUPPO,COM,
45769N 90 5,,INNOVATIVE SOLUTIONS & SUPPO,CALL,
45769N 95 5,,INNOVATIVE SOLUTIONS & SUPPO,PUT,
4576JP 10 9,,INNO HOLDINGS INC,COM,ADDED
457730 10 9,*,INSPIRE MED SYS INC,COM,
457730 90 9,,INSPIRE MED SYS INC,CALL,
457730 95 9,,INSPIRE MED SYS INC,PUT,
45773H 20 1,*,INOVIO PHARMACEUTICALS INC,COM NEW,
45773H 90 1,,INOVIO PHARMACEUTICALS INC,CALL,
45773H 95 1,,INOVIO PHARMACEUTICALS INC,PUT,
45773H AB 8,,INOVIO PHARMACEUTICALS INC,NOTE  6.500% 3/0,
45774W 10 8,*,INSTEEL INDS INC,COM,
45774W 90 8,,INSTEEL INDS INC,CALL,
45774W 95 8,,INSTEEL INDS INC,PUT,
45778Q 10 7,*,INSPERITY INC,COM,
45778Q 90 7,,INSPERITY INC,CALL,
45778Q 95 7,,INSPERITY INC,PUT,
457790 10 3,*,INSTRUCTURE HLDGS INC,COM,
457790 90 3,,INSTRUCTURE HLDGS INC,CALL,
457790 95 3,,INSTRUCTURE HLDGS INC,PUT,
45779A 84 6,*,INSPIREMD INC,COM,
45779A 90 6,,INSPIREMD INC,CALL,
45779A 95 6,,INSPIREMD INC,PUT,
45780L 10 4,*,INOGEN INC,COM,
45780L 90 4,,INOGEN INC,CALL,
45780L 95 4,,INOGEN INC,PUT,
45780R 10 1,*,INSTALLED BLDG PRODS INC,COM,
45780R 90 1,,INSTALLED BLDG PRODS INC,CALL,
45780R 95 1,,INSTALLED BLDG PRODS INC,PUT,
45781K 20 4,,INNATE PHARMA S A,SPONSORED ADS,
45781M 10 1,*,INNOVIVA INC,COM,
45781M 90 1,,INNOVIVA INC,CALL,
45781M 95 1,,INNOVIVA INC,PUT,
45781M AB 7,,INNOVIVA INC,NOTE  2.500% 8/1,
45781M AD 3,,INNOVIVA INC,NOTE  2.125% 3/1,
45781V 10 1,*,INNOVATIVE INDL PPTYS INC,COM,
45781V 90 1,,INNOVATIVE INDL PPTYS INC,CALL,
45781V 95 1,,INNOVATIVE INDL PPTYS INC,PUT,
45781W 10 9,,INSIGHT SELECT INCOME FD,COM,
45782B 10 4,*,INSEEGO CORP,COM,
45782B 90 4,,INSEEGO CORP,CALL,
45782B 95 4,,INSEEGO CORP,PUT,
45782B AD 6,,INSEEGO CORP,NOTE  3.250% 5/0,
45782C 10 2,*,INNOVATOR ETFS TR,IBD 50 ETF,
45782C 11 0,,INNOVATOR ETFS TR,U S EQTY ACCELRT,
45782C 12 8,,INNOVATOR ETFS TR,GROWTH ACCELRTD,
45782C 13 6,INNOVATOR ETFS TR,DOUBLE STACKR 9,,
45782C 16 9,INNOVATOR ETFS TR,TRIPLE STKR JAN,,
45782C 17 7,INNOVATOR ETFS TR,DOUBLE STKR JAN,,
45782C 18 5,INNOVATOR ETFS TR,DOUBLE STKER OCT,DELETED,
45782C 19 3,INNOVATOR ETFS TR,TRIPLE STKER OCT,DELETED,
45782C 21 9,INNOVATOR ETFS TR,DOUBLE STACKR 9,DELETED,
45782C 23 5,INNOVATOR ETFS TR,INVATR 20 PLS 9,,
45782C 24 3,INNOVATOR ETFS TR,INVTOR 2 PLS 5,,
45782C 27 6,INNOVATOR ETFS TR,GRWT100 PWR BUF,,
45782C 28 4,INNOVATOR ETFS TR,US SML CP PWR B,,
45782C 29 2,INNOVATOR ETFS TR,US EQT ULTRA BF,,
45782C 30 0,INNOVATOR ETFS TR,US EQT ULTRA BF,,
45782C 31 8,INNOVATOR ETFS TR,US EQTY PWR BUF,,
45782C 32 6,INNOVATOR ETFS TR,US EQTY BUFR MAY,,
